# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
PA5074	PA5074	AAG08459	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5075	PA5075	AAG08460	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5076	PA5076	AAG08461	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5078	PA5078	AAG08463	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5079	PA5079	AAG08464	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5080	PA5080	AAG08465	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5081	PA5081	AAG08466	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5082	PA5082	AAG08467	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5097	PA5097	AAG08482	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
PA5099	PA5099	AAG08484	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
PA5101	PA5101	AAG08486	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
PA5102	PA5102	AAG08487	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
PA5103	PA5103	AAG08488	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
PA5104	PA5104	AAG08489	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
PA5106	PA5106	AAG08491	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5108	PA5108	AAG08493	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
PA5109	PA5109	AAG08494	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
PA5113	PA5113	AAG08498	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
PA5114	PA5114	AAG08499	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
PA5115	PA5115	AAG08500	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5116	PA5116	AAG08501	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5120	PA5120	AAG08505	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5121	PA5121	AAG08506	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5122	PA5122	AAG08507	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
PA5123	PA5123	AAG08508	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5126	PA5126	AAG08511	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5127	PA5127	AAG08512	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5236	PA5236	AAG08621	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5237	PA5237	AAG08622	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5238	PA5238	AAG08623	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
PA5244	PA5244	AAG08629	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5245	PA5245	AAG08630	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5246	PA5246	AAG08631	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5247	PA5247	AAG08632	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5248	PA5248	AAG08633	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5283	PA5283	AAG08668	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
PA5284	PA5284	AAG08669	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
PA5285	PA5285	AAG08670	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
PA5286	PA5286	AAG08671	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
PA5289	PA5289	AAG08674	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
PA5290	PA5290	AAG08675	protein_coding	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1
PA5291	PA5291	AAG08676	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
PA5293	PA5293	AAG08678	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
PA5327	PA5327	AAG08712	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5328	PA5328	AAG08713	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5329	PA5329	AAG08714	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5330	PA5330	AAG08715	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5333	PA5333	AAG08718	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5335	PA5335	AAG08720	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5339	PA5339	AAG08724	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
PA5340	PA5340	AAG08725	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
PA5341	PA5341	AAG08726	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5342	PA5342	AAG08727	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5343	PA5343	AAG08728	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
PA5346	PA5346	AAG08731	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5347	PA5347	AAG08732	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5382	PA5382	AAG08767	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5383	PA5383	AAG08768	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5384	PA5384	AAG08769	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5388	PA5388	AAG08773	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
PA5390	PA5390	AAG08775	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
PA5391	PA5391	AAG08776	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
PA5392	PA5392	AAG08777	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
PA5393	PA5393	AAG08778	protein_coding	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0
PA5395	PA5395	AAG08780	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5396	PA5396	AAG08781	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
PA5397	PA5397	AAG08782	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
PA5400	PA5400	AAG08785	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5401	PA5401	AAG08786	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5402	PA5402	AAG08787	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5403	PA5403	AAG08788	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5404	PA5404	AAG08789	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5405	PA5405	AAG08790	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5406	PA5406	AAG08791	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5407	PA5407	AAG08792	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5412	PA5412	AAG08797	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5414	PA5414	AAG08799	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
PA5422	PA5422	AAG08807	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5430	PA5430	AAG08815	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5431	PA5431	AAG08816	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5432	PA5432	AAG08817	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5433	PA5433	AAG08818	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5435	PA5435	AAG08820	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5436	PA5436	AAG08821	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5437	PA5437	AAG08822	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
PA5537	PA5537	AAG08922	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5539	PA5539	AAG08924	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5540	PA5540	AAG08925	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5542	PA5542	AAG08927	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PA5543	PA5543	AAG08928	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5544	PA5544	AAG08929	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5545	PA5545	AAG08930	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PA5546	PA5546	AAG08931	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
PK-G12rRNA	EBG00001435525	EBT00001813392	rRNA	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0
PrrB_RsmZ	EBG00001435461	EBT00001813386	sRNA	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
PrrF	EBG00001435413	EBT00001813419	sRNA	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
PrrF	EBG00001435509	EBT00001813452	sRNA	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
SSU_rRNA_archaea	EBG00001435433	EBT00001813409	rRNA	0	0	0	9	0	0	0	9	0	0	0	0	0	0	0
aceE	PA5015	AAG08400	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
aceF	PA5016	AAG08401	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
aceK	PA1376	AAG04765	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
acnB	PA1787	AAG05176	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
aer2	PA0176	AAG03566	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ahpC	PA0139	AAG03529	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
ahpF	PA0140	AAG03530	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
algA	PA3551	AAG06939	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
algE	PA3544	AAG06932	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
algF	PA3550	AAG06938	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
algG	PA3545	AAG06933	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
algI	PA3548	AAG06936	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
algJ	PA3549	AAG06937	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
algL	PA3547	AAG06935	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
algX	PA3546	AAG06934	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
alkA	PA1686	AAG05075	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ambE	PA2302	AAG05690	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
amiA	PA5538	AAG08923	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
amn	PA3970	AAG07357	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
ampG	PA4393	AAG07781	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
amrZ	PA3385	AAG06773	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
amtB	PA5287	AAG08672	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
ansB	PA1337	AAG04726	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
aprA	PA1249	AAG04638	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
aprD	PA1246	AAG04635	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
aprE	PA1247	AAG04636	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
aprF	PA1248	AAG04637	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
aprI	PA1250	AAG04639	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
aqpZ	PA4034	AAG07421	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
argF	PA3537	AAG06925	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
argG	PA3525	AAG06913	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
argJ	PA4402	AAG07790	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
arnB	PA3552	AAG06940	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
aroC	PA1681	AAG05070	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
aroP1	PA3000	AAG06388	protein_coding	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0
aroP2	PA0866	AAG04255	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
asd	PA3117	AAG06505	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
aspA	PA5429	AAG08814	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
atoB	PA2001	AAG05389	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
atuA	PA2886	AAG06274	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
atuB	PA2887	AAG06275	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
atuC	PA2888	AAG06276	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
atuD	PA2889	AAG06277	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
atuE	PA2890	AAG06278	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
atuF	PA2891	AAG06279	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
atuR	PA2885	AAG06273	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
bdhA	PA2003	AAG05391	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2
bfrB	PA3531	AAG06919	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
bifA	PA4367	AAG07755	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
blc	PA5107	AAG08492	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
braC	PA1074	AAG04463	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
capB	PA3266	AAG06654	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
cat	PA0706	AAG04095	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cbpA	PA4704	AAG08090	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
ccmA	PA1475	AAG04864	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ccmB	PA1476	AAG04865	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ccmC	PA1477	AAG04866	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ccmE	PA1479	AAG04868	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ccmF	PA1480	AAG04869	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ccmG	PA1481	AAG04870	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ccmH	PA1482	AAG04871	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cdhA	PA5386	AAG08771	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cdhB	PA5385	AAG08770	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cdhC	PA5387	AAG08772	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
cdhR	PA5389	AAG08774	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
cheY	PA1456	AAG04845	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cheZ	PA1457	AAG04846	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
chiC	PA2300	AAG05688	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
clpA	PA2620	AAG06008	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
clpV1	PA0090	AAG03480	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
cls	PA5394	AAG08779	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cmaX	PA1773	AAG05162	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cmpX	PA1775	AAG05164	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
coaB	PA0723	AAG04112	protein_coding	0	2	0	164	0	0	0	116	0	0	0	0	0	2	48
coaD	PA0363	AAG03752	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
coaE	PA4529	AAG07917	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1
cobA	PA1778	AAG05167	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cobB	PA1273	AAG04662	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cobC	PA1276	AAG04665	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cobD	PA1275	AAG04664	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cobN	PA2944	AAG06332	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cobO	PA1272	AAG04661	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cobP	PA1278	AAG04667	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cobQ	PA1277	AAG04666	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
cobU	PA1279	AAG04668	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cobV	PA1281	AAG04670	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
comL	PA4545	AAG07933	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cpg2	PA2787	AAG06175	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
crc	PA5332	AAG08717	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
creB	PA0463	AAG03852	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
creC	PA0464	AAG03853	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
creD	PA0465	AAG03854	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
crfX	PA1774	AAG05163	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cspD	PA2622	AAG06010	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cueR	PA4778	AAG08164	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cupA1	PA2128	AAG05516	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cupA2	PA2129	AAG05517	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cupA3	PA2130	AAG05518	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cupA4	PA2131	AAG05519	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cycH	PA1483	AAG04872	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cynR	PA2054	AAG05442	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cynS	PA2052	AAG05440	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
cynT	PA2053	AAG05441	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cysB	PA1754	AAG05143	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cysP	PA1493	AAG04882	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
cysS	PA1795	AAG05184	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
dapD	PA3666	AAG07054	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
dbpA	PA0455	AAG03844	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
def	PA0019	AAG03409	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
dgcA	PA5398	AAG08783	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
dgcB	PA5399	AAG08784	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
dgkA	PA3603	AAG06991	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
dgt	PA1124	AAG04513	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
dhcA	PA1999	AAG05387	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
dhcB	PA2000	AAG05388	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
dhcR	PA1998	AAG05386	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
dinB	PA0923	AAG04312	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
dnaE	PA3640	AAG07028	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
dnaX	PA1532	AAG04921	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
dsbB	PA0538	AAG03927	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
eco	PA2755	AAG06143	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
eraR	PA1980	AAG05368	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
eraS	PA1979	AAG05367	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
erbR	PA1978	AAG05366	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
erdR	PA3604	AAG06992	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
estA	PA5112	AAG08497	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
exaA	PA1982	AAG05370	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
exaB	PA1983	AAG05371	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
exaC	PA1984	AAG05372	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
exoY	PA2191	AAG05579	protein_coding	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1
fabF2	PA1373	AAG04762	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
fabZ	PA3645	AAG07033	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
fahA	PA2008	AAG05396	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
fbp	PA5110	AAG08495	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
fdhA	PA5421	AAG08806	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
fdx1	PA0362	AAG03751	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
fdxA	PA3621	AAG07009	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2
femA	PA1910	AAG05298	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
femI	PA1912	AAG05300	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
femR	PA1911	AAG05299	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
fepB	PA4159	AAG07546	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
fepC	PA4158	AAG07545	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
fepD	PA4160	AAG07547	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
fepG	PA4161	AAG07548	protein_coding	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0
ffs	PA1530.1	PA1530.1-1	rRNA	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
fhp	PA2664	AAG06052	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
fimT	PA4549	AAG07937	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
fimU	PA4550	AAG07938	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1
fimV	PA3115	AAG06503	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
fimX	PA4959	AAG08344	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
fis	PA4853	AAG08238	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
fiuA	PA0470	AAG03859	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1
fklB	PA4572	AAG07960	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0
fleN	PA1454	AAG04843	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
fleR	PA1099	AAG04488	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
fleS	PA1098	AAG04487	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
flgB	PA1077	AAG04466	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
flgC	PA1078	AAG04467	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
flgD	PA1079	AAG04468	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
flgE	PA1080	AAG04469	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
flgF	PA1081	AAG04470	protein_coding	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
flgG	PA1082	AAG04471	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
flgH	PA1083	AAG04472	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
flgI	PA1084	AAG04473	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
flgJ	PA1085	AAG04474	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
flgK	PA1086	AAG04475	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
fliA	PA1455	AAG04844	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
fliE	PA1100	AAG04489	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
